feature,0
bb_lower_20,-0.5942475261438521
bb_upper_20,0.5280879289416559
close_over_ma_20,-0.4819035357174912
ma_50,0.38656806845642255
close,-0.36383734369143983
close_lag_3,0.3429838283214129
ma_10_over_20,0.3073226969201604
low,-0.23097874504061341
close_to_bb_upper,0.20037693966622602
high,-0.17527140626356189
volume,-0.15122425088830668
volume_ma_10,0.14046817399471706
volatility_20,-0.13783785580057406
low_close_ratio,-0.12690358730221657
bb_width_20,0.12311417059009411
close_lag_5,0.12192473203464456
IWM_volatility_5,0.11989419817459611
volatility_5,-0.11043898536160954
IWM_return_1d,0.10432370491397694
close_lag_10,0.10228110590125251
close_to_bb_lower,-0.08949586177972421
close_lag_1,-0.08797996889899946
return_lag_5,0.08502179517343704
return_lag_2,0.08470803004755806
close_lag_2,-0.0843306863857869
close_over_ma_5,0.08391694732359935
volume_change,0.077863820482571
return_sum_5,0.07205917027621347
return_mean_5,0.07205917027619291
return_1d,0.07189707771344009
ma_5_over_20,0.06715537538322823
log_return_1d,-0.06323956011239226
return_lag_1,0.06293336854506426
AAPL_return_1d,-0.06053017259288278
USO_return_1d,-0.06040468522525481
volatility_10,0.05912986310521847
USO_volume_change,-0.057903425126707035
intraday_range,0.056528996135397296
return_lag_3,0.05442950588645905
volume_to_ma5,0.05327470928688593
rsi_14,-0.04936448998087904
ma_10,0.04601592627531363
QQQ_volatility_5,0.04599394308929799
volume_ma_20,0.04298039074213029
EEM_return_1d,0.03731811101286677
return_mean_10,-0.0342257951534088
return_sum_10,-0.0342257951532899
EEM_volume_change,-0.03277116850838713
QQQ_return_1d,0.03205644251526381
ma_20,-0.0313857869286617
bb_mid_20,-0.0313857869286617
QQQ_volume_change,-0.02946164425503579
USO_volatility_5,0.026801314443374462
AAPL_volatility_5,-0.024717049377188556
return_lag_10,-0.020427427478426866
IWM_volume_change,-0.019841131026141264
open_close_ratio,-0.018434183142527896
volume_ma_5,0.01645671684074912
AAPL_volume_change,0.01344089857617885
macd_hist,-0.011863635509274217
open,0.010322821865881847
macd,-0.009162076279420367
macd_signal,-0.005838679272863676
high_close_ratio,-0.005564029682579604
ma_5,-0.0051109638816475966
return_mean_20,-0.004927242312926687
return_sum_20,-0.004927242312715303
EEM_volatility_5,0.004007514043158199
volume_to_ma20,0.003721755855954872
